strategy,vehicle_id,stop_seq,location_type,location_id,address,arrival_min,arrival_time,package_count,time_slot_code,time_slot_ok
B,38,13,destination,152cbd55-64f7-4b54-8312-e9d477008505,神奈川県横浜市戸塚区川上町1,322,13:22,1,2.0,True
B,38,14,destination,7038f903-9800-4a14-90d6-29222660c94d,神奈川県横浜市戸塚区品濃町3,327,13:27,4,2.0,True
B,38,15,destination,ccefaf1f-89f2-49a1-a360-93f55360a215,神奈川県横浜市保土ケ谷区今井町,336,13:36,2,2.0,True
B,38,16,destination,0979cb40-3eb9-4e8e-ba3c-a94f6808de6d,神奈川県横浜市旭区市沢町31,340,13:40,4,2.0,True
B,38,17,destination,093ef437-041f-4570-b11a-7233c98e173a,神奈川県横浜市保土ケ谷区上星川三丁目10,344,13:44,5,3.0,True
B,38,18,destination,dabfec3a-b575-42f3-94b2-22d442c89bc4,神奈川県横浜市保土ヶ谷区西谷町3,349,13:49,4,3.0,True
B,38,19,depot,DEPOT_002,depot,381,14:21,0,,
B,39,0,depot,DEPOT_002,depot,0,08:00,0,,
B,39,1,destination,6e1e783f-78e0-4edd-852b-e09b86a9cd52,神奈川県横浜市南区大岡二丁目2,0,08:00,3,3.0,True
B,39,2,destination,1424ea3c-15e1-4f5f-a03f-fd1f7f71e78b,神奈川県横浜市南区大岡三丁目25,3,08:03,3,1.0,True
B,39,3,destination,720d77c6-c1be-4229-bf51-d51686c77a2d,神奈川県横浜市港南区笹下一丁目15,9,08:09,1,1.0,True
B,39,4,destination,680dcae1-3623-4ab4-9e33-9e1efcd6fecf,神奈川県横浜市磯子区中原二丁目1,15,08:15,4,1.0,True
B,39,5,destination,1a330b86-9351-4767-bf4c-95e3452a5d44,神奈川県横浜市磯子区森一丁目,18,08:18,5,1.0,True
B,39,6,destination,23a0e1d9-8bb9-4846-b5e5-7b0ca1dc04d9,神奈川県横浜市磯子区森21,18,08:18,4,1.0,True
B,39,7,destination,b8981af2-3bb4-4815-b0c5-2e6da11b7fbb,神奈川県横浜市磯子区磯子二丁目12,22,08:22,5,1.0,True
B,39,8,destination,fcee42af-8935-4dcf-bee0-6dbe7efdebff,神奈川県横浜市磯子区岡村521,25,08:25,3,1.0,True
B,39,9,destination,9f91543b-695d-44d1-987b-83485120ed82,神奈川県横浜市磯子区丸山二丁目13,28,08:28,1,1.0,True
B,39,10,destination,1ee63495-0386-4539-af7a-f00f2cf6b72e,神奈川県横浜市南区宮元町三丁目2,32,08:32,1,3.0,True
B,39,11,destination,33359576-c87d-424c-a93a-35533e7cbf73,神奈川県横浜市南区宮元町四丁目,34,08:34,4,3.0,True
B,39,12,destination,5340928d-0143-4557-9bf9-84d6e195db2b,神奈川県横浜市南区井土ヶ谷中町,36,08:36,3,1.0,True
B,39,13,destination,cbbaba7a-46b8-4278-b126-4155fc576dfa,神奈川県横浜市南区南太田一丁目19,39,08:39,5,1.0,True
B,39,14,destination,a53e813c-679b-4322-8670-6e1c7a31689d,神奈川県横浜市南区南太田一丁目13,300,13:00,1,2.0,True
B,39,15,destination,4a2706d8-b0ac-4983-b23c-010b63080161,神奈川県横浜市中区根岸町一丁目,309,13:09,1,2.0,True
B,39,16,destination,ea8989dc-21aa-4977-8a95-2f414b554bd2,神奈川県横浜市中区本牧大里町29,315,13:15,5,2.0,True
B,39,17,destination,b9e83b08-86bb-4e32-bf31-6a4f48df99fe,神奈川県横浜市中区元町一丁目,324,13:24,1,3.0,True
B,39,18,depot,DEPOT_002,depot,353,13:53,0,,
B,40,0,depot,DEPOT_002,depot,0,08:00,0,,
B,40,1,destination,5e7d4443-8463-4239-9446-e6a841beed05,神奈川県横浜市都筑区中川一丁目33号,28,08:28,1,1.0,True
B,40,2,destination,28c8b623-3674-4229-ae24-11ea0d28c714,神奈川県横浜市青葉区美しが丘二丁目3,33,08:33,4,1.0,True
B,40,3,destination,9ecbb470-dcda-46c1-9d62-18cdcc08739c,神奈川県横浜市青葉区美しが丘五丁目55,36,08:36,3,3.0,True
B,40,4,destination,21c82c98-a6ca-4998-846a-ccf3016d3761,神奈川県横浜市青葉区あざみ野二丁目8,39,08:39,2,1.0,True
B,40,5,destination,a2a3dc6a-0e5d-43d4-b1f8-4a99f5a71b10,青葉区荏田町3,43,08:43,4,1.0,True
B,40,6,destination,ea8a95ff-5aee-4541-bbd9-14e1b11fe3f4,横浜市青葉区荏田町5,43,08:43,4,3.0,True
B,40,7,destination,f4a30129-24d2-4958-9e89-aa1ccc8a3e02,横浜市青葉区荏田町,43,08:43,5,1.0,True
B,40,8,destination,6e638e06-a390-40f5-a7bb-cd7ab3ab99c5,荏田町1,43,08:43,4,1.0,True
B,40,9,destination,1a5a555b-7d8e-45f8-b02b-e945fe938a35,神奈川県横浜市青葉区荏田西二丁目3,45,08:45,2,1.0,True
B,40,10,destination,a51f1c96-cb19-4473-9399-531ea875a4a8,神奈川県横浜市青葉区荏田西一丁目5,300,13:00,5,2.0,True
B,40,11,destination,be1d6079-33c8-4862-96f6-04e44719a2ac,神奈川県横浜市青葉区荏田町1,305,13:05,5,2.0,True
B,40,12,destination,3f84abea-ffa4-46ce-bfad-5bb46a8f3cbe,横浜市青葉区荏田町3,305,13:05,1,2.0,True
B,40,13,destination,f731240b-7ec5-4a4b-9098-178e036d6a55,横浜市青葉区荏田町1,305,13:05,1,2.0,True
B,40,14,destination,98462107-7fdb-4136-bce4-a641d1676953,神奈川県横浜市青葉区荏田北三丁目1,307,13:07,3,2.0,True
B,40,15,destination,7589a212-93f3-4d67-afbf-7ec54ab3010b,神奈川県横浜市青葉区荏田北一丁目1,308,13:08,4,2.0,True
B,40,16,destination,de1c13bc-9ffe-4007-8e51-ee6e68b5ea88,あざみ野南二丁目8,310,13:10,1,2.0,True
B,40,17,destination,c08374f3-1add-41bc-a2f5-2d10777968af,神奈川県横浜市青葉区新石川一丁目5,313,13:13,1,2.0,True
B,40,18,depot,DEPOT_002,depot,344,13:44,0,,
B,41,0,depot,DEPOT_002,depot,0,08:00,0,,
B,41,1,destination,ae6046f1-4a64-417c-ab2f-2977b180ccb4,神奈川県川崎市宮前区馬絹4丁目47,25,08:25,2,1.0,True
B,41,2,destination,d5e0bfea-0638-4d41-b688-47c82be381c1,神奈川県川崎市宮前区宮崎一丁目11,27,08:27,5,1.0,True
B,41,3,destination,39e1b75c-3ab4-4325-b25b-484d1b62d6dd,神奈川県川崎市宮前区宮前平1丁目5号,29,08:29,4,1.0,True
B,41,4,destination,97dd28ec-019a-4e43-9d7e-31114e6eeabc,神奈川県川崎市宮前区宮前平三丁目23,30,08:30,5,3.0,True
B,41,5,destination,9df6da0f-2078-4a69-9d46-ae045d9b83c2,神奈川県川崎市高津区梶ケ谷2丁目神奈川県川崎市高津区梶ケ谷２丁目3,34,08:34,2,1.0,True
B,41,6,destination,b2629925-faf7-4fc3-af73-37ca07864097,神奈川県川崎市高津区梶ヶ谷二丁目1,35,08:35,1,3.0,True
B,41,7,destination,5c70c8de-f129-46cb-9c51-229b7bb3ce0d,神奈川県川崎市高津区向ヶ丘３,38,08:38,1,1.0,True
B,41,8,destination,f9c5ba4b-276d-4140-b65f-22157c8d57ad,神奈川県川崎市宮前区宮崎662-5,40,08:40,5,3.0,True
B,41,9,destination,1efacd60-12d5-484c-b7e6-87859e2843b4,神奈川県川崎市多摩区宿河原三丁目4,48,08:48,4,1.0,True
B,41,10,destination,17e714cb-74a7-468d-8208-988fcf1dda1e,神奈川県川崎市宮前区初山一丁目19,54,08:54,5,1.0,True
B,41,11,destination,9bcf2d62-e71d-4fe8-b9f7-52338a1cec90,神奈川県川崎市宮前区平1-2-11,300,13:00,3,2.0,True
B,41,12,destination,d7511e38-824f-4fe6-88d3-7fb715c2f3c1,神奈川県川崎市宮前区土橋三丁目1,305,13:05,2,3.0,True
B,41,13,destination,3f2254fd-d488-4e53-a351-41c9bf1db0d6,神奈川県川崎市宮前区鷺沼三丁目20,307,13:07,3,2.0,True
B,41,14,destination,286043ba-005e-42cf-8b59-34bb67a4515c,神奈川県横浜市青葉区新石川二丁目17,311,13:11,4,2.0,True
B,41,15,destination,31613702-760a-4c84-a93a-63685badc254,神奈川県横浜市都筑区中川一丁目23号,315,13:15,2,3.0,True
B,41,16,destination,47823a30-0376-4890-9ba8-9f6c92b47aa7,神奈川県横浜市都筑区中川一丁目,316,13:16,2,3.0,True
B,41,17,depot,DEPOT_002,depot,344,13:44,0,,
B,42,0,depot,DEPOT_002,depot,0,08:00,0,,
B,42,1,destination,29ed88bd-3163-40ab-8b5f-23bfe1af4e1b,神奈川県横浜市中区曙町31,27,08:27,4,3.0,True
B,42,2,destination,dad73835-dd56-45b0-a57b-6cedc663718c,神奈川県横浜市南区新川町二丁目3,30,08:30,4,1.0,True
B,42,3,destination,4c2a2e3a-1ecd-410d-84e5-a98f4388a2d2,神奈川県横浜市南区白金町一丁目,32,08:32,4,1.0,True
B,42,4,destination,a0c8381e-4e6d-44f7-81cf-62b3dd7acc83,神奈川県横浜市保土ケ谷区帷子町2,39,08:39,5,3.0,True
B,42,5,destination,d0d079ce-a89e-4291-8faa-21ea5a9c45e9,神奈川県横浜市保土ケ谷区帷子町13,40,08:40,1,1.0,True
B,42,6,destination,9684ee81-0ebb-41c6-9357-89e3c54f0560,神奈川県横浜市保土ケ谷区岩井町1,41,08:41,4,1.0,True
B,42,7,destination,693fbf46-66ab-42eb-abe5-32d7623ee8fe,神奈川県横浜市保土ケ谷区星川一丁目1,44,08:44,3,1.0,True
B,42,8,destination,055d4184-a5e9-4b20-beb2-42f15eea04da,神奈川県横浜市保土ケ谷区星川二丁目1,45,08:45,2,1.0,True
B,42,9,destination,622d07a7-291a-4fb3-be00-68a54a782566,神奈川県横浜市保土ケ谷区明神台8,300,13:00,2,2.0,True
B,42,10,destination,10dd30ea-c97c-4a95-bef4-7b8dbed8cfa8,神奈川県横浜市保土ヶ谷区星川一丁目20,301,13:01,1,2.0,True
B,42,11,destination,e2c5c655-593d-4dfd-b368-10cbb6b16aff,神奈川県横浜市保土ケ谷区狩場町3,307,13:07,5,3.0,True
B,42,12,destination,18d57288-5756-4378-9a1f-a504c3d519d4,神奈川県横浜市保土ヶ谷区仏向町,313,13:13,4,2.0,True
B,42,13,destination,291f860d-97b8-4827-a569-da3ba4c5292c,神奈川県横浜市保土ヶ谷区上星川13,318,13:18,5,3.0,True
B,42,14,destination,f36d298f-dcf4-4cb7-8453-d41aeb1951fb,神奈川県横浜市保土ヶ谷区上星川310,318,13:18,1,2.0,True
B,42,15,destination,2c1a3182-c584-432d-9ce7-8c809223705e,神奈川県横浜市保土ヶ谷区常盤台24,321,13:21,5,2.0,True
B,42,16,depot,DEPOT_002,depot,349,13:49,0,,
B,43,0,depot,DEPOT_002,depot,0,08:00,0,,
B,43,1,destination,ebc4d1e0-7dcc-459c-8355-74510d6ca5bf,神奈川県横浜市中区山下町3,27,08:27,3,3.0,True
B,43,2,destination,92c3c0a2-cf71-4511-aa22-cec4f8cbfc2a,神奈川県横浜市中区新山下一丁目6,29,08:29,5,1.0,True
B,43,3,destination,602e583e-265f-4ae7-a7b9-10fca0dae5d0,神奈川県横浜市中区本牧元町3,35,08:35,5,1.0,True
B,43,4,destination,0a18b427-f56b-4daa-ae79-92daeba5b794,神奈川県横浜市中区山元町2丁目10,43,08:43,4,1.0,True
B,43,5,destination,3a147c05-9b30-418d-b5bf-65e126f8792e,神奈川県横浜市中区石川町一丁目,46,08:46,3,3.0,True
B,43,6,destination,d7153044-bdce-488c-a2b8-a7822a58670e,中区不老町１丁目1-5,48,08:48,2,3.0,True
B,43,7,destination,0da6e6b8-efbe-45f8-90bc-2b32426972b3,神奈川県横浜市中区不老町一丁目6,49,08:49,2,1.0,True
B,43,8,destination,49c9ed58-76e2-4f84-a849-aac6c11fb8cf,神奈川県横浜市中区長者町七丁目,51,08:51,1,3.0,True
B,43,9,destination,f158e431-c824-425f-8dd7-2e809adb4795,神奈川県横浜市中区長者町九丁目,52,08:52,2,1.0,True
B,43,10,destination,565adf21-b5b2-4a3a-81dd-a1ed05b9edda,神奈川県横浜市中区伊勢佐木町五丁目,300,13:00,4,2.0,True
B,43,11,destination,6e4ad243-01fd-4a46-80f6-31640f39499e,神奈川県横浜市中区長者町四丁目1,302,13:02,1,2.0,True
B,43,12,destination,c1dd466a-1d17-444b-8694-cefaa712085a,神奈川県横浜市中区常盤町一丁目,304,13:04,2,2.0,True
B,43,13,destination,07d15f85-2528-4c50-86a3-899204f46c59,神奈川県横浜市中区住吉町二丁目,305,13:05,5,3.0,True
B,43,14,destination,9fdb7e51-e7c5-4502-bdc9-179a57061344,横浜市中区相生町53,306,13:06,1,2.0,True
B,43,15,destination,c94d8f62-d131-4da9-bac9-e8999dbcc731,神奈川県横浜市中区山下町1,308,13:08,3,2.0,True
B,43,16,destination,2c69c343-d6b9-483e-8b0c-47883b5d1456,神奈川県横浜市中区本町3丁目33,310,13:10,5,2.0,True
B,43,17,destination,46b0a8b1-5c53-45c6-bfd6-54ca1b88482f,神奈川県横浜市中区本町三丁目33,310,13:10,2,3.0,True
B,43,18,depot,DEPOT_002,depot,336,13:36,0,,
B,44,0,depot,DEPOT_002,depot,0,08:00,0,,
B,44,1,destination,2fdc8ec5-7b73-4a47-a383-cb2d792448e8,神奈川県川崎市高津区諏訪一丁目15,24,08:24,5,1.0,True
B,44,2,destination,ed3ad0b9-9d67-432f-8664-2d4c23424f9f,神奈川県川崎市高津区諏訪一丁目3,25,08:25,1,3.0,True
B,44,3,destination,6390d8ba-9095-472f-9467-be9d85554b6b,神奈川県川崎市高津区二子四丁目6,27,08:27,3,3.0,True
B,44,4,destination,8c2fd699-dd73-4d4a-b8c8-8962b9cd3840,神奈川県川崎市高津区溝口三丁目8号,29,08:29,1,3.0,True
B,44,5,destination,5b780e45-0a5f-4f9e-86e8-29e9dbdb924a,神奈川県川崎市高津区溝口1丁目,31,08:31,3,1.0,True
B,44,6,destination,dbb157f1-f010-47c4-8af1-95e1847321f1,神奈川県川崎市高津区溝口一丁目22,32,08:32,1,3.0,True
B,44,7,destination,28cf0fda-cfe2-4e17-aadd-9ffea51ce337,神奈川県川崎市高津区下作延３１７,35,08:35,2,1.0,True
B,44,8,destination,8c534e46-a1f3-40cb-819a-1ce952a9e628,神奈川県川崎市高津区溝口一丁目1,37,08:37,2,1.0,True
B,44,9,destination,eac31d4a-6e5e-4fa3-b34d-9f72e12d2f9b,神奈川県川崎市高津区末長一丁目1,39,08:39,4,1.0,True
B,44,10,destination,8490ca41-eb63-4985-936a-70beffe54f6d,神奈川県川崎市高津区下作延三丁目33,43,08:43,2,1.0,True
B,44,11,destination,56877c89-127e-40e3-aca6-a4dd33ff71b4,川崎市宮前区宮崎2-13-38,300,13:00,4,2.0,True
B,44,12,destination,ea5b07b5-6504-4d89-ac96-5a562e9d339c,神奈川県川崎市宮前区宮崎二丁目11,301,13:01,2,3.0,True
B,44,13,destination,b21c521f-ed48-49a2-9e89-94d8dfe26306,神奈川県川崎市宮前区宮前平二丁目3,304,13:04,5,2.0,True
B,44,14,destination,a257c3dd-5ce4-4cb8-90bb-f8b47c3cff67,神奈川県川崎市高津区向ケ丘1,308,13:08,2,2.0,True
B,44,15,destination,7d5d7b1f-302a-4e7e-b785-d91ddcf1b150,神奈川県川崎市高津区下作延六丁目1,311,13:11,3,3.0,True
B,44,16,destination,4a32a6fe-4a6d-4afc-9a8a-1ac216e886cc,神奈川県川崎市高津区溝口1丁目5,314,13:14,3,2.0,True
B,44,17,destination,3c2c9ec0-c005-46a3-bead-965a738b8b91,神奈川県川崎市高津区久本二丁目15,315,13:15,3,2.0,True
B,44,18,destination,fbecceec-f44b-4d11-b8e7-8a1d8a9f76f7,神奈川県川崎市宮前区野川本町二丁目,321,13:21,4,3.0,True
B,44,19,depot,DEPOT_002,depot,343,13:43,0,,
B,45,0,depot,DEPOT_002,depot,0,08:00,0,,
B,45,1,destination,c051dfb2-2632-4eba-bec9-561894495fe6,神奈川県横浜市西区みなとみらい46,23,08:23,2,1.0,True
B,45,2,destination,0414bbf8-9420-4794-839e-ac37163247fc,神奈川県横浜市西区みなとみらい一丁目1,24,08:24,4,1.0,True
B,45,3,destination,1eaec74c-cfee-4ebe-beca-4f278132dcdd,神奈川県横浜市中区新港2丁目1,26,08:26,1,1.0,True
B,45,4,destination,84867b8a-df76-47fb-89f6-19f7adeb87db,神奈川県向原,28,08:28,1,1.0,True
B,45,5,destination,80e6c431-4fb9-433b-889f-1308ebdf57c8,神奈川県幸区堀川町72-1,28,08:28,5,1.0,True
B,45,6,destination,c3fd4823-8a43-4fcc-8086-16acd871efdc,神奈川県横浜市中区本町3丁目1,29,08:29,3,1.0,True
B,45,7,destination,56d7a568-5ba7-4811-bb44-a1ddec1a0098,神奈川県横浜市中区本町四丁目,30,08:30,5,1.0,True
B,45,8,destination,98041065-c944-4bc2-ae63-cb4aec1d3574,神奈川県横浜市西区みなとみらい3丁目1,32,08:32,1,1.0,True
B,45,9,destination,aaa47e24-5c89-4d04-9a3d-f1e7f7faee79,神奈川県横浜市中区桜木町1丁目,33,08:33,2,1.0,True
B,45,10,destination,be708604-2e59-4332-bef5-795ed1ad451e,神奈川県横浜市中区桜木町11,300,13:00,3,2.0,True
B,45,11,destination,3a50b1a8-c2fc-4720-b3a2-8beeb370d320,神奈川県横浜市西区みなとみらい3丁目3,302,13:02,3,2.0,True
B,45,12,destination,cc9901cb-0e68-454d-9907-1077fc783572,神奈川県横浜市西区みなとみらい三丁目,302,13:02,3,2.0,True
B,45,13,destination,6377fdac-1046-499e-ae94-108d8eab1a10,神奈川県横浜市西区高島二丁目1,304,13:04,16,3.0,True
B,45,14,destination,bcb3f7d0-3d72-45d3-aef6-3c338734795d,神奈川県横浜市西区高島二丁目2,305,13:05,1,2.0,True
B,45,15,depot,DEPOT_002,depot,328,13:28,0,,
B,46,0,depot,DEPOT_002,depot,0,08:00,0,,
B,46,1,destination,14e4df11-62bf-4361-b29f-bb57425b7d8f,神奈川県横浜市港北区新横浜245,22,08:22,3,1.0,True
B,46,2,destination,22c6c2c3-9033-4bc5-899d-b2e0306a7122,神奈川県横浜市港北区新横浜三丁目11,25,08:25,5,3.0,True
B,46,3,destination,b9b07d7b-a82b-474b-9f19-f638feb00224,神奈川県横浜市港北区大倉山三丁目22,28,08:28,5,1.0,True
B,46,4,destination,8e62c001-7de4-4596-9155-9cf60d9ca302,神奈川県横浜市港北区大倉山三丁目1号,30,08:30,5,3.0,True
B,46,5,destination,a9abee60-7c92-48b7-aaac-7ec747ddaf1e,神奈川県横浜市港北区大倉山一丁目3,31,08:31,2,3.0,True
B,46,6,destination,df7e1b80-6567-4cb7-8fd9-8b10dcca4eac,神奈川県横浜市港北区高田東317,38,08:38,2,3.0,True
B,46,7,destination,f9bc1243-ddcc-4654-b2d3-b1947087c17a,神奈川県横浜市港北区新吉田町1,43,08:43,1,3.0,True
B,46,8,destination,d17d48b9-16b8-435e-87a0-d9d624e1d737,神奈川県横浜市都筑区茅ケ崎東四丁目22,51,08:51,3,3.0,True
B,46,9,destination,b8989f79-f102-407f-94e6-d7be2de0b3d7,神奈川県横浜市都筑区中川中央一丁目1,53,08:53,1,1.0,True
B,46,10,destination,ae067d84-cfca-4eea-9a34-a524ad19e4d8,神奈川県横浜市都筑区北山田一丁目8,57,08:57,1,1.0,True
B,46,11,destination,dee70649-6edd-4675-9fad-8a799da4fd21,神奈川県横浜市都筑区北山田２－１７－３,59,08:59,1,1.0,True
B,46,12,destination,51e4e848-976d-4c4e-ae23-ee8b621c8be8,神奈川県横浜市都筑区北山田二丁目1,300,13:00,1,2.0,True
B,46,13,destination,4624b688-5409-4e4b-ab69-6c6c9e706c38,神奈川県川崎市宮前区南野川三丁目28,307,13:07,5,3.0,True
B,46,14,destination,93af6911-14b8-4e77-928a-a85e137fb9cd,高津区千年新町2,313,13:13,5,3.0,True
B,46,15,destination,5e1a0731-07b6-4d8d-ba07-f88f05585f40,神奈川県川崎市中原区上新城二丁目7,315,13:15,5,2.0,True
B,46,16,destination,89f7f885-f993-44e0-9b53-0fd1d201a218,神奈川県川崎市中原区新城一丁目7,317,13:17,1,3.0,True
B,46,17,destination,098a80ae-e19f-471a-b09c-e08278136fa0,神奈川県川崎市中原区小杉町3丁目5,323,13:23,4,2.0,True
B,46,18,depot,DEPOT_002,depot,337,13:37,0,,
B,47,0,depot,DEPOT_002,depot,0,08:00,0,,
B,47,1,destination,190e3122-0b52-4d0a-bb74-42132decda06,神奈川県横浜市神奈川区鶴屋町二丁目6,22,08:22,3,3.0,True
B,47,2,destination,48f22d45-25e0-4bed-a05f-d7b3d993c5fe,神奈川県横浜市神奈川区鶴屋町2丁目1,22,08:22,4,3.0,True
B,47,3,destination,054f9ac4-10be-4c33-bf92-77ce89bc36d1,神奈川県横浜市西区南幸一丁目1,24,08:24,4,3.0,True
B,47,4,destination,3afc46cc-e492-422b-a33e-1fcd061bd8f5,神奈川県横浜市西区南幸229,25,08:25,2,3.0,True
B,47,5,destination,b7847efe-9784-4882-b6af-125ed6f0144c,神奈川県横浜市西区南幸213,25,08:25,3,3.0,True
B,47,6,destination,0757e20d-6861-420b-87e8-5d39c48824da,神奈川県横浜市西区北幸一丁目8,26,08:26,5,3.0,True
B,47,7,destination,94af05b4-5a24-4c9b-aff8-2270665df90b,横浜市西区北幸１－１１－１５,27,08:27,5,3.0,True
B,47,8,destination,3e5c1d9b-db0a-4f88-bc27-2ab2ad070b98,神奈川県横浜市西区北幸二丁目4,28,08:28,1,1.0,True
B,47,9,destination,8d14dba0-8e65-44fb-8bc4-b61dc493f590,神奈川県横浜市西区北幸二丁目6,29,08:29,3,3.0,True
B,47,10,destination,85c9497c-3642-4a0f-b452-7853152839c2,神奈川県横浜市西区北幸二丁目26,300,13:00,4,2.0,True
B,47,11,destination,0bb294bb-da72-4748-b0e1-6b4bb2e43c7d,神奈川県横浜市西区宮ケ谷3,302,13:02,1,2.0,True
B,47,12,destination,47fab0b0-8975-4c73-89e0-92cec3544514,神奈川県横浜市西区宮ケ谷2,303,13:03,1,2.0,True
B,47,13,destination,96499d04-a1a6-42f9-979f-6a186d0e3f01,神奈川県横浜市西区岡野一丁目1,305,13:05,1,3.0,True
B,47,14,destination,78d5ef6c-209a-41e7-9c12-0a8e09223460,神奈川県横浜市西区南幸二丁目3,306,13:06,4,2.0,True
B,47,15,destination,5ba89ff0-e924-4b7e-bfb5-e4bd39267b5c,神奈川県横浜市西区南幸二丁目17,307,13:07,5,3.0,True
B,47,16,destination,0ba2b57d-6c93-4a4a-88f8-b7b9e4ffff89,神奈川県横浜市西区平沼一丁目3,309,13:09,1,2.0,True
B,47,17,destination,6011fad5-c347-400a-b5ce-26151dcdf609,神奈川県横浜市西区平沼一丁目19,310,13:10,3,3.0,True
B,47,18,depot,DEPOT_002,depot,334,13:34,0,,
B,48,0,depot,DEPOT_002,depot,0,08:00,0,,
B,48,1,destination,df34566b-3967-40cc-98b4-0125fb4b7691,神奈川県横浜市港北区仲手原二丁目45,18,08:18,1,1.0,True
B,48,2,destination,56c31ee9-2556-4c8d-a78d-38df295cf239,神奈川県横浜市神奈川区白楽,23,08:23,2,3.0,True
B,48,3,destination,44feaf05-c55c-46c3-92b9-3c48ab4b9c04,神奈川県横浜市神奈川区六角橋二丁目3,25,08:25,1,1.0,True
B,48,4,destination,abe736a9-4846-4cf6-baf5-02d3e3b5be96,神奈川県横浜市神奈川区片倉1,30,08:30,5,3.0,True
B,48,5,destination,f2091bf7-33d3-45c2-b46b-e08d501f117d,神奈川県横浜市神奈川区片倉51,30,08:30,2,1.0,True
B,48,6,destination,ea6680b8-4108-4e7c-b36b-163615004039,神奈川県横浜市神奈川区片倉一丁目,30,08:30,2,1.0,True
B,48,7,destination,80c83203-60c4-4e6e-b5cf-37c63200c287,神奈川県横浜市神奈川区片倉三丁目13,32,08:32,5,1.0,True
B,48,8,destination,a3c13bc4-022f-4342-a2ea-945ebab76b74,新横浜二丁目9,37,08:37,4,1.0,True
B,48,9,destination,f47479e5-7015-4471-ad9f-fdce83da0c40,神奈川県横浜市港北区新横浜二丁目,38,08:38,5,3.0,True
B,48,10,destination,060cccdd-f60b-487a-9d17-28e347288b14,神奈川県横浜市港北区新横浜二丁目22,300,13:00,4,2.0,True
B,48,11,destination,4c14c334-5852-465f-9ee5-4178f3a61e3b,神奈川県横浜市港北区新横浜二丁目1,302,13:02,2,3.0,True
B,48,12,destination,9bebb33a-fba3-44e9-8b2f-4d830cfccb3d,神奈川県横浜市緑区東本郷一丁目6,311,13:11,2,2.0,True
B,48,13,destination,c2f00beb-b3be-4352-b55f-b85b45f1c0a1,神奈川県横浜市港北区小机町１５００,316,13:16,1,2.0,True
B,48,14,destination,51b0d82c-c144-450e-bdaf-a301ae52b046,新横浜中央通り10-23,319,13:19,2,2.0,True
B,48,15,destination,889d40e3-e787-417f-992b-f727bbe9e514,神奈川県横浜市港北区篠原町2865新横浜ビルディング1F,321,13:21,3,2.0,True
B,48,16,destination,a488303e-d10a-4691-8d48-b46e797ce208,神奈川県横浜市神奈川区六角橋一丁目3,327,13:27,1,2.0,True
B,48,17,destination,c01ecbfc-a6c7-4f13-b40f-dac31128d6ed,神奈川県横浜市神奈川区六角橋一丁目7,328,13:28,3,2.0,True
B,48,18,destination,18632c5f-255d-4797-9063-f71681dc5927,神奈川県横浜市港北区篠原台町1,329,13:29,3,3.0,True
B,48,19,destination,9f46ce86-4724-4138-819d-52868d5cca7f,神奈川県横浜市神奈川区白幡町1,330,13:30,2,3.0,True
B,48,20,depot,DEPOT_002,depot,349,13:49,0,,
B,49,0,depot,DEPOT_002,depot,0,08:00,0,,
B,49,1,destination,4caddf93-d11f-4b77-9002-19ded9a3adaf,神奈川県横浜市神奈川区大口仲町2,16,08:16,3,3.0,True
B,49,2,destination,d47e6c3e-e5a2-4e56-bf5d-22dae965cbba,神奈川県横浜市神奈川区西大口4,17,08:17,2,1.0,True
B,49,3,destination,cec6c825-3fd1-4c27-abea-1df0ecbd7e89,神奈川県横浜市神奈川区白幡向町16,19,08:19,1,1.0,True
B,49,4,destination,5732d0e4-054f-434a-8d65-1da0297c65ea,神奈川県横浜市神奈川区白幡上町1,21,08:21,5,1.0,True
B,49,5,destination,a16b5f05-58f3-425b-88b0-bde90066db92,神奈川県横浜市神奈川区六角橋418,23,08:23,3,1.0,True
B,49,6,destination,0dcf68c2-43f5-46b3-b336-66e52fb9e00c,神奈川県横浜市神奈川区神大寺四丁目2,26,08:26,3,1.0,True
B,49,7,destination,a89a3717-9fc1-44d2-ad33-d8d1a91c135d,神奈川県横浜市神奈川区斎藤分町11,28,08:28,5,1.0,True
B,49,8,destination,971ca352-e0d6-4eaa-aa5f-f2b7d292d60c,神奈川県横浜市神奈川区東神奈川一丁目20,32,08:32,3,3.0,True
B,49,9,destination,01ea32ea-d6c8-4112-a858-92bbc175ebfe,神奈川県横浜市神奈川区東神奈川一丁目3,32,08:32,3,1.0,True
B,49,10,destination,5b7074a3-8151-4ba7-8f0e-b1543c4d3512,神奈川県横浜市神奈川区反町二丁目6,34,08:34,5,1.0,True
B,49,11,destination,85d748c9-5ea6-4b57-8233-915da12151b6,神奈川県横浜市神奈川区上反町2丁目5,36,08:36,3,1.0,True
B,49,12,destination,da7687be-33a2-4d7f-9158-cb5e24ef5d83,神奈川県横浜市神奈川区鶴屋町2丁目2,300,13:00,1,2.0,True
B,49,13,destination,2d14a6e5-7fba-4cc9-a959-45b9fae76a2e,神奈川県横浜市神奈川区栄町4,302,13:02,1,2.0,True
B,49,14,destination,be18b856-d821-419b-8a24-353c1f35d8a8,神奈川県横浜市神奈川区金港町1,303,13:03,3,2.0,True
